x,intensity
1.197799518704414368e-01,-2.365410327911376953e-04
1.200300157070159912e-01,-2.366900444030761719e-04
1.202800720930099487e-01,-2.368986606597900391e-04
1.205301359295845032e-01,-2.371519804000854492e-04
1.207801997661590576e-01,-2.372711896896362305e-04
1.210302636027336121e-01,-2.375245094299316406e-04
1.212803274393081665e-01,-2.377778291702270508e-04
1.215303912758827209e-01,-2.378523349761962891e-04
1.217804476618766785e-01,-2.381652593612670898e-04
1.220305114984512329e-01,-2.382397651672363281e-04
1.222805753350257874e-01,-2.384781837463378906e-04
1.225306391716003418e-01,-2.386122941970825195e-04
1.227807030081748962e-01,-2.389699220657348633e-04
1.230307668447494507e-01,-2.390593290328979492e-04
1.232808232307434082e-01,-2.392828464508056641e-04
1.235308870673179626e-01,-2.394169569015502930e-04
1.237809509038925171e-01,-2.397000789642333984e-04
1.240310147404670715e-01,-2.397745847702026367e-04
1.242810785770416260e-01,-2.399981021881103516e-04
1.245311349630355835e-01,-2.402216196060180664e-04
1.247811987996101379e-01,-2.403855323791503906e-04
1.250312626361846924e-01,-2.406388521194458008e-04
1.252813190221786499e-01,-2.408027648925781250e-04
1.255313903093338013e-01,-2.409517765045166016e-04
1.257814466953277588e-01,-2.411901950836181641e-04
1.260315179824829102e-01,-2.413839101791381836e-04
1.262815743684768677e-01,-2.416372299194335938e-04
1.265316456556320190e-01,-2.417713403701782227e-04
1.267817020416259766e-01,-2.419948577880859375e-04
1.270317584276199341e-01,-2.421289682388305664e-04
1.272818297147750854e-01,-2.424269914627075195e-04
1.275318861007690430e-01,-2.425611019134521484e-04
1.277819573879241943e-01,-2.427548170089721680e-04
1.280320137739181519e-01,-2.430677413940429688e-04
1.282820701599121094e-01,-2.432167530059814453e-04
1.285321414470672607e-01,-2.433508634567260742e-04
1.287821978330612183e-01,-2.435594797134399414e-04
1.290322691202163696e-01,-2.437531948089599609e-04
1.292823255062103271e-01,-2.439767122268676758e-04
1.295323818922042847e-01,-2.441853284835815430e-04
1.297824531793594360e-01,-2.444386482238769531e-04
1.300325095653533936e-01,-2.446025609970092773e-04
1.302825808525085449e-01,-2.448409795761108398e-04
1.305326372385025024e-01,-2.449899911880493164e-04
1.307827085256576538e-01,-2.452284097671508789e-04
1.310327649116516113e-01,-2.453774213790893555e-04
1.312828212976455688e-01,-2.455562353134155273e-04
1.315328925848007202e-01,-2.458840608596801758e-04
1.317829489707946777e-01,-2.460032701492309570e-04
1.320330202579498291e-01,-2.462267875671386719e-04
1.322830766439437866e-01,-2.464056015014648438e-04
1.325331330299377441e-01,-2.465993165969848633e-04
1.327832043170928955e-01,-2.468675374984741211e-04
1.330332607030868530e-01,-2.470016479492187500e-04
1.332833319902420044e-01,-2.472847700119018555e-04
1.335333883762359619e-01,-2.474188804626464844e-04
1.337834447622299194e-01,-2.477467060089111328e-04
1.340335160493850708e-01,-2.479404211044311523e-04
1.342835724353790283e-01,-2.481639385223388672e-04
1.345336437225341797e-01,-2.482980489730834961e-04
1.347837001085281372e-01,-2.484917640686035156e-04
1.350337713956832886e-01,-2.487003803253173828e-04
1.352838277816772461e-01,-2.488940954208374023e-04
1.355338841676712036e-01,-2.491325139999389648e-04
1.357839554548263550e-01,-2.492517232894897461e-04
1.360340118408203125e-01,-2.495497465133666992e-04
1.362840831279754639e-01,-2.497285604476928711e-04
1.365341395139694214e-01,-2.499669790267944336e-04
1.367841958999633789e-01,-2.501457929611206055e-04
1.370342671871185303e-01,-2.503842115402221680e-04
1.372843235731124878e-01,-2.505630254745483398e-04
1.375343948602676392e-01,-2.507418394088745117e-04
1.377844512462615967e-01,-2.509802579879760742e-04
1.380345076322555542e-01,-2.511888742446899414e-04
1.382845789194107056e-01,-2.513825893402099609e-04
1.385346353054046631e-01,-2.515763044357299805e-04
1.387847065925598145e-01,-2.517402172088623047e-04
1.390347629785537720e-01,-2.519041299819946289e-04
1.392848342657089233e-01,-2.522021532058715820e-04
1.395348906517028809e-01,-2.524256706237792969e-04
