x,intensity
6.976744186046512919e-02,7.513150009094178920e-205
7.001750437609402522e-02,1.287353781424566892e-204
7.026756689172293513e-02,2.205149932556099722e-204
7.051762940735184504e-02,3.776093082165483691e-204
7.076769192298075495e-02,6.464152847916624161e-204
7.101775443860966486e-02,1.106228646521745526e-203
7.126781695423856089e-02,1.892528996825274846e-203
7.151787946986747080e-02,3.236715610439430474e-203
7.176794198549638071e-02,5.533894825126985034e-203
7.201800450112529062e-02,9.458485838810989203e-203
7.226806701675420053e-02,1.616131495023212020e-202
7.251812953238309656e-02,2.760553248427707965e-202
7.276819204801200647e-02,4.713895196281013730e-202
7.301825456364091638e-02,8.046890209687770232e-202
7.326831707926982629e-02,1.373221481963106283e-201
7.351837959489873620e-02,2.342704226596499259e-201
7.376844211052764611e-02,3.995385538251856510e-201
7.401850462615654214e-02,6.811837600743849338e-201
7.426856714178545205e-02,1.161005395132316338e-200
7.451862965741436196e-02,1.978192498312485856e-200
7.476869217304327186e-02,3.369513679300458612e-200
7.501875468867218177e-02,5.737599866007809798e-200
7.526881720430107781e-02,9.766920495832061297e-200
7.551887971992998771e-02,1.662070373795758751e-199
7.576894223555889762e-02,2.827518957110586306e-199
7.601900475118780753e-02,4.808681399611742082e-199
7.626906726681671744e-02,8.175434505550734673e-199
7.651912978244561347e-02,1.389504780880478459e-198
7.676919229807452338e-02,2.360878346903281618e-198
7.701925481370343329e-02,4.010066130685581389e-198
7.726931732933234320e-02,6.809164443669314201e-198
7.751937984496125311e-02,1.155847327204797015e-197
7.776944236059014914e-02,1.961424004823483726e-197
7.801950487621905905e-02,3.327414171276854758e-197
7.826956739184796896e-02,5.642955178390444047e-197
7.851962990747687887e-02,9.566888285805885002e-197
7.876969242310578878e-02,1.621433598290360744e-196
7.901975493873469869e-02,2.747210873302772741e-196
7.926981745436359472e-02,4.653172890450984426e-196
7.951987996999250463e-02,7.878993561100157147e-196
7.976994248562141454e-02,1.333695438992835207e-195
8.002000500125032445e-02,2.256872114928216020e-195
8.027006751687923436e-02,3.817874072158026361e-195
8.052013003250813039e-02,6.456551407488049663e-195
8.077019254813704030e-02,1.091550898988454710e-194
8.102025506376595021e-02,1.844810386173845370e-194
8.127031757939486012e-02,3.116906994182911165e-194
8.152038009502377003e-02,5.264538636208436487e-194
8.177044261065266606e-02,8.889168868246786708e-194
8.202050512628157597e-02,1.500466700210400327e-193
8.227056764191048588e-02,2.531954706557630819e-193
8.252063015753939579e-02,4.271199621247708582e-193
8.277069267316830570e-02,7.202913054118598923e-193
8.302075518879720173e-02,1.214313552423252714e-192
8.327081770442611164e-02,2.046528882374236137e-192
8.352088022005502155e-02,3.448016068733992933e-192
8.377094273568393146e-02,5.807444271659045234e-192
8.402100525131284137e-02,9.778341218666072793e-192
8.427106776694173740e-02,1.645923676022304752e-191
8.452113028257064731e-02,2.769609654154848497e-191
8.477119279819955722e-02,4.658990275996989937e-191
8.502125531382846713e-02,7.834827004531964417e-191
8.527131782945737704e-02,1.317138326510504989e-190
8.552138034508628694e-02,2.213592787458778868e-190
8.577144286071518298e-02,3.719019396621264544e-190
8.602150537634409289e-02,6.246309860307182415e-190
8.627156789197300280e-02,1.048776564647411606e-189
8.652163040760191270e-02,1.760381489047100104e-189
8.677169292323082261e-02,2.953894507387021566e-189
8.702175543885971865e-02,4.955044267688877473e-189
8.727181795448862855e-02,8.309300512490888733e-189
8.752188047011753846e-02,1.392982828154088962e-188
8.777194298574644837e-02,2.334486837471560097e-188
8.802200550137535828e-02,3.911122931737195312e-188
8.827206801700425431e-02,6.550521463479018703e-188
8.852213053263316422e-02,1.096767699991264549e-187
8.877219304826207413e-02,1.835768022646612198e-187
8.902225556389098404e-02,3.071746132784956234e-187
8.927231807951989395e-02,5.138273425939302446e-187
8.952238059514878998e-02,8.592379948547282100e-187
8.977244311077769989e-02,1.436395733596291586e-186
9.002250562640660980e-02,2.400485636998540168e-186
9.027256814203551971e-02,4.010407362682848849e-186
9.052263065766442962e-02,6.697955196709459448e-186
9.077269317329333953e-02,1.118305239617682771e-185
9.102275568892223556e-02,1.866563863748049382e-185
9.127281820455114547e-02,3.114509933971000679e-185
9.152288072018005538e-02,5.195184313938101800e-185
9.177294323580896529e-02,8.663164731082537213e-185
9.202300575143787520e-02,1.444164145665644480e-184
9.227306826706677123e-02,2.406694236384947995e-184
9.252313078269568114e-02,4.009494766466319733e-184
9.277319329832459105e-02,6.677636245699613285e-184
9.302325581395350096e-02,1.111783536801878013e-183
